"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Peru","PER","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","5.7","5.4","5.1","4.8","4.5","4.3","4","3.8","3.6","3.4","3.2","3.1","2.9","2.8","2.6","2.5","2.4","2.3","2.2","2.1","2","1.9","1.8","1.7","1.6","1.5","1.5","1.4","1.3","1.3","1.2",
"Philippines","PHL","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.5","5","4.1","4","3.8","3.7","3.5","3.4","3.3","3.1","3","2.9","2.8","2.7","2.7","2.6","2.6","2.5","2.5","2.5","2.5","2.4","2.4","2.9","2.3","2.3","2.3","2.3","2.3","2.3","2.3","2.3",
"Palau","PLW","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.9","3.9","3.8","3.7","3.6","3.6","3.5","3.4","3.3","3.3","3.2","3.2","3.1","3","3","2.9","2.9","2.8","2.8","2.7","2.6","2.6","2.5","2.4","2.4","2.3","2.2","2.2","2.1","2","2","1.9",
"Papua New Guinea","PNG","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.8","8.6","8.5","8.4","8.2","8.1","7.9","7.8","9.8","7.6","7.5","7.4","7.2","7.1","7","6.9","6.7","6.6","6.5","6.3","6.2","6.1","5.9","5.8","5.6","5.5","5.4","5.2","5.1","4.9","4.8","4.7",
"Poland","POL","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.4","1.3","1.3","1.2","1.2","1.1","1.1","1","1","1","0.9","0.9","0.9","0.8","0.8","0.8","0.8","0.7","0.7","0.7","0.6","0.6","0.6","0.5","0.5","0.5","0.5","0.5","0.4","0.4","0.4","0.4",
"Pre-demographic dividend","PRE","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.9950111756496","23.3488219100846","22.9351862999662","22.4929859631329","21.6195630379007","21.0677356108338","20.5204798192046","19.9565752164331","19.4451993624805","18.7873447895925","18.2229907914333","17.6582537785622","17.0704465825713","16.4943623859721","15.9579804051616","15.4275428710792","14.9601168823911","14.5194315273899","14.1123197583518","13.649815860901","13.3000466961745","12.9220808549886","12.5238629605036","12.1944053706831","11.8975803764751","11.6172335090767","11.3136133125813","11.0457018684531","10.7834871295525","10.5354235509332","10.2669643416113","9.9852747568581",
"Puerto Rico","PRI","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.7","5.3","5.9","6.5","7.1","7.6","7.9","7.9","7.6","7.1","6.4","5.6","4.9","4.3","3.9","3.7","3.6","3.6","3.6","3.5","3.3","3.1","2.9","2.7","2.6","2.4","2.3","2.2","2.1","2","1.9","1.8",
"Portugal","PRT","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1.9","1.8","1.8","1.7","1.6","1.5","1.5","1.4","1.3","1.2","1.1","1","0.9","0.9","0.8","0.7","0.7","0.6","0.6","0.5","0.5","0.5","0.5","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4",
"Paraguay","PRY","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.4","4.2","4","3.8","3.6","3.4","3.3","3.1","2.9","2.8","2.6","2.5","2.4","2.2","2.1","2","1.8","1.7","1.6","1.5","1.4","1.3","1.2","1.1","1.1","1","1","1","0.9","0.9","0.8","0.8",
"West Bank and Gaza","PSE","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.1","3","3","2.9","2.8","2.7","2.7","2.6","2.5","2.5","2.4","2.4","2.3","2.3","2.3","2.2","2.2","2.2","2.2","2.1","2.1","2.1","2.1","2","2.7","2","1.9","1.9","1.8","1.8","1.7","1.7",
"Pacific island small states","PSS","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.27665075047849","5.12304164036342","4.97272077367595","4.82685184087974","4.68478892194362","4.53394345699256","4.43744638372873","4.26712459594475","4.14331785751255","3.99668111643471","3.86605031289773","3.73695704451859","3.8331666179633","3.53835005574136","3.45791873467679","3.37989291554965","3.27578528367207","3.38132895712333","3.10364402403094","3.42121608017883","2.95475737305389","2.90764119964974","2.81309215386001","2.79258017731076","2.69609956178791","2.64468753455712","2.7138272826532","2.55972169213882","2.50364906078532","2.43455712059438","2.3951056839772","2.34634461032646",
"Post-demographic dividend","PST","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.24415003638835","1.21014953905723","1.26332078473793","1.20759543322667","1.08316266577936","1.07850333732208","1.02225469916928","0.941724708716177","0.911887193285171","0.859397265298944","0.819320707730558","0.792683754768655","0.779759835933175","0.712823674744571","0.675485661307298","0.659180368778943","0.651070324448541","0.638689687242553","0.590781348449423","0.564619650463967","0.552597225452058","0.598901796870487","0.524842302795485","0.518950755635554","0.511570503138119","0.505993957267132","0.498912260695715","0.488880031689818","0.47627891481498","0.474798559470885","0.462482542414109","0.458856707701749",
"French Polynesia","PYF","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.8","1.7","1.7","1.6","1.6","1.5","1.5","1.5","1.4","1.4","1.4","1.4","1.4","1.3","1.3","1.3","1.2","1.2","1.2","1.1","1.1","1.1","1","1","0.9","0.9","0.9","0.8","0.8","0.8","0.7","0.7",
"Romania","ROU","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","2.7","2.6","2.9","3.3","3.9","4.3","4.4","3.8","2.9","2.3","1.9","1.8","1.7","1.6","1.6","1.5","1.5","1.5","1.3","1.2","1.1","1","0.9","0.9","0.9","0.9","0.8","0.8","0.8","0.8","0.7",
"Russian Federation","RUS","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.8","2.8","2.8","2.8","2.8","2.7","2.6","2.5","2.4","2.4","2.3","2.3","2.2","2.2","2.1","1.9","1.8","1.7","1.6","1.5","1.4","1.4","1.3","1.2","1.2","1.1","1.1","1","0.9","0.8","0.8","0.7",
"Rwanda","RWA","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.8","45.8","51.5","58.4","150.4","63.6","59.3","52.8","46","40","35.1","31.3","28","25.2","22.6","20","17.6","15.3","13.4","11.7","10.2","9.1","8.4","7.9","7.7","7.6","7.7","7.9","8.2","8.4","8.5","8.6",
"South Asia","SAS","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.4","13.9","12.4","11.9","11.5","11","10.5","10","9.5","9","8.5","8.1","7.7","7.3","7.1","7","6.4","6.1","5.8","5.4","5.1","4.7","4.4","4.1","3.8","3.5","3.2","3","2.8","2.5","2.3","2.2",
"Saudi Arabia","SAU","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.7","3.5","3.3","3.1","3","2.8","2.6","2.5","2.4","2.3","2.2","2.1","2","1.9","1.8","1.7","1.7","1.6","1.5","1.4","1.4","1.3","1.3","1.2","1.1","1.1","1","1","1","0.9","0.9","0.9",
"Sudan","SDN","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.1","18.5","17.9","17.3","16.6","15.9","15.2","14.4","13.8","13","12.4","11.7","11.1","10.5","9.9","9.4","8.9","8.4","9.1","7.6","7.3","7","6.7","6.4","6.2","5.9","5.7","5.5","5.3","5.2","5","4.8",
"Senegal","SEN","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.2","23.6","23.2","23","23","23.1","23.1","23","22.7","22.2","21.5","20.5","19.4","18.2","17","15.8","14.7","13.7","12.7","11.8","10.9","10","9.2","8.5","7.7","7.1","6.4","5.9","5.4","5","4.7","4.4",
"Singapore","SGP","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0.9","0.9","0.8","0.8","0.7","0.7","0.7","0.6","0.6","0.6","0.5","0.5","0.5","0.5","0.5","0.5","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.3","0.3","0.3","0.3","0.3","0.3","0.3",
"Solomon Islands","SLB","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.2","4.1","4","3.9","3.8","3.7","3.7","3.6","3.5","3.5","3.4","3.4","3.4","3.3","3.3","3.3","3.2","3.8","3.1","3.1","3","2.9","2.8","2.8","2.7","2.6","2.5","2.5","2.4","2.3","2.3","2.2",
"Sierra Leone","SLE","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.2","27.6","26.8","26","25.4","24.7","24","23.4","22.7","22","21.4","20.8","20.2","19.6","19","18.5","18","17.6","17.2","16.9","16.6","16.5","16.4","16.4","16.4","16.4","16.3","16.2","16.1","15.9","15.6","15.3",
"El Salvador","SLV","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.1","2.8","2.6","2.4","2.3","2.2","2","1.9","2.4","1.7","1.6","2.4","1.5","1.5","1.4","1.4","1.3","1.3","1.3","1.6","1.2","1.2","1.2","1.2","1.2","1.2","1.2","1.2","1.2","1.3","1.3","1.3",
"San Marino","SMR","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.4","1.3","1.2","1.1","1","0.9","0.9","0.8","0.7","0.7","0.6","0.6","0.6","0.5","0.5","0.5","0.4","0.4","0.4","0.4","0.4","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.2","0.2","0.2","0.2",
"Somalia","SOM","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26","25.4","25","24.9","24.8","24.8","24.8","24.8","24.8","24.8","24.8","24.8","24.8","24.8","24.8","24.8","24.7","24.4","23.9","23.2","25.2","24.4","21.1","20.4","19.7","19","18.4","17.8","17.3","16.7","16.1","15.7",
"Serbia","SRB","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.7","1.6","1.5","1.5","1.4","1.4","1.3","1.3","1.2","1.2","1.2","1.1","1","1","0.9","0.9","0.8","0.8","0.7","0.7","0.7","0.7","0.6","0.6","0.6","0.6","0.6","0.5","0.5","0.5","0.5","0.5",
"Sub-Saharan Africa (excluding high income)","SSA","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.6744916940394","25.0089589178402","24.623495257627","24.2724717943204","24.5968045118399","22.7624304274037","22.17669488821","21.5138460570955","20.8139591455712","20.0916182438971","19.3968125404949","18.7270904685273","18.060350327957","17.4159484290301","16.758748509092","16.0960586624364","15.4757969623387","14.856113591778","14.2851151818106","13.6712222696969","13.180888465338","12.6981997819867","12.2109465308412","11.8062089006682","11.4430530156051","11.1125393596364","10.783217446827","10.498963904956","10.2353539455716","9.99677804219525","9.73728053660003","9.46275786996488",
"South Sudan","SSD","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.8","36.1","35.3","34.4","33.4","32.3","31.2","30.1","28.8","27.5","26.1","24.8","23.5","22.2","21","19.9","18.9","17.9","17","16.1","15.3","14.6","14.1","13.8","13.7","13.7","13.7","13.7","13.7","13.7","13.7","13.7",
"Sub-Saharan Africa","SSF","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.7","25","24.7","24.3","25","22.8","22.2","21.6","20.8","20.1","19.4","18.8","18.1","17.4","16.8","16.1","15.5","14.9","14.3","13.7","13.2","12.7","12.2","11.8","11.5","11.1","10.8","10.5","10.2","10","9.7","9.5",
"Small states","SST","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.89688475685105","8.74423646530505","8.56639645482058","8.38763751750734","8.22311485300282","8.08871409579009","7.88082912698706","7.85886805548642","7.55810705741204","7.41702081089073","7.31168386413356","7.14254463233065","7.01639049134253","6.86439093104563","6.73903944800807","6.59212355332637","6.48754884060824","6.28456527214405","6.11819415767928","5.98543846462064","5.78235656944146","5.6328984721129","5.48790297750971","5.3270103718196","5.16088783651235","5.0172392209614","4.87926345795687","4.71294206528731","4.57150508318281","4.47063962604772","4.29564791110102","4.17495099692118",
"Sao Tome and Principe","STP","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.3","13.3","13.3","13.3","13","12.7","12.3","11.7","11.1","10.4","9.7","9","8.3","7.6","6.9","6.3","5.7","5.2","4.7","4.3","3.9","3.5","3.2","2.9","2.6","2.4","2.1","2","1.8","1.7","1.6","1.5",
"Suriname","SUR","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","2.4","2.3","2.2","2.2","2.1","2.1","2","2","2","1.9","1.9","1.9","1.9","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.8","1.9","1.9",
"Slovak Republic","SVK","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.4","1.3","1.3","1.3","1.3","1.2","1.2","1.2","1.2","1.1","1.1","1.1","1.1","1","1","1","0.9","0.9","0.9","0.8","0.8","0.8","0.8","0.7","0.7","0.7","0.7","0.6","0.6","0.6","0.6","0.6",
"Slovenia","SVN","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.2","1.2","1.1","1.1","1","1","0.9","0.9","0.9","0.8","0.8","0.7","0.7","0.7","0.7","0.6","0.6","0.6","0.5","0.5","0.5","0.5","0.5","0.4","0.4","0.4","0.4","0.4","0.3","0.3","0.3","0.3",
"Sweden","SWE","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7","0.7","0.7","0.6","0.6","0.6","0.6","0.6","0.6","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3",
"Eswatini","SWZ","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.2","5.5","5.8","6.1","6.4","6.7","7.1","7.5","8","8.5","8.9","9.2","9.5","9.7","9.9","10.1","10.2","10.4","10.5","10.7","10.8","10.9","11","11","11","10.9","10.7","10.5","10.2","10","9.7","9.5",
"Sint Maarten (Dutch part)","SXM","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1","2.1","2","2","1.9","1.9","1.8","1.8","1.8","1.7","1.7","1.7","1.6","1.6","1.5","1.5","1.5","1.4","1.4","1.4","1.3","1.3","1.3","1.2","1.2","1.2","1.1","1.1","1.1","1.1","1","1",
"Syrian Arab Republic","SYR","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.8","5.6","5.4","5.3","5","4.8","4.6","4.4","4.1","3.8","3.5","3.2","2.9","2.7","2.5","2.4","2.3","2.3","2.3","2.3","2.3","2.6","8.1","10.8","11.3","9.3","8.5","3.1","3","2.5","2.6","2.6",
"Turks and Caicos Islands","TCA","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.2","1.2","1.1","1.1","1","1","1","0.9","0.9","0.9","0.8","0.8","0.8","0.7","0.7","0.7","0.7","0.7","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.5","0.5","0.5","0.5","0.5","0.5",
"Chad","TCD","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.3","35.1","33.8","32.7","31.6","30.5","29.5","28.6","27.7","26.8","26","25.1","24.3","23.5","22.7","22","21.3","20.6","19.9","19.3","18.6","17.9","17.3","16.7","16.1","15.5","14.9","14.4","13.8","13.3","12.8","12.4",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.00911038576015","5.77413489677765","5.37560590242397","5.10173574666608","4.81761088109456","4.54359965317458","4.29021927034063","4.08393438494628","3.89573134246561","3.70331338448728","3.59187021225789","3.41854551107397","3.27954951947663","3.14344797684443","3.66539276394696","2.87074516878555","2.7285823993465","2.58130647150791","3.33671317846505","2.31736178167048","2.18253772634543","2.11812738356416","1.99919247869295","1.98217570806287","1.80502720081015","1.75718755870396","1.66797548933596","1.62536004069231","1.58850704722765","1.50113586419899","1.46490804660059","1.43433445492334",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.45759282813267","3.40543836067997","3.51348601246587","3.4601729226316","3.32039277384949","3.28169898433518","3.23725214996868","3.11671522407722","2.99874658243512","3.11028844476402","2.75590281704569","2.69497719839722","2.57725196071144","2.50349609471791","2.38767532701033","2.25651457290874","2.14353545864772","2.01612155743241","1.89397487829924","1.76112759588014","1.60884040214825","1.53908868505154","1.42374867203685","1.32489708117055","1.26473448686701","1.19530291440877","1.1522753333016","1.09019311917077","1.03791849829401","0.976398490750658","0.936089502671437","0.889971480884319",
"Togo","TGO","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.9","24.1","23.3","22.5","21.8","21","20.3","19.6","18.9","18.2","17.5","16.8","16.2","15.5","14.8","14.2","13.6","12.9","12.3","11.7","11.1","10.6","10.1","9.6","9.1","8.7","8.3","7.9","7.6","7.3","7.1","6.8",
"Thailand","THA","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.6","3.5","3.4","3.3","3.3","3.2","3.1","3.1","3.1","3.1","3.1","3.2","3.2","3.1","3.7","2.9","2.8","2.7","2.6","2.5","2.4","2.3","2.2","2.1","2","1.9","1.9","1.8","1.8","1.8","1.7","1.7",
"Tajikistan","TJK","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.5","4.8","5.8","5.2","5.2","4.9","5.5","4","3.5","3","2.6","2.3","2","1.8","1.7","1.6","1.6","1.5","1.5","1.4","1.4","1.4","1.3","1.3","1.3","1.3","1.2","1.2","1.1","1.1","1.1","1",
"Turkmenistan","TKM","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.1","4.1","4.1","4","4","3.9","3.8","3.7","3.6","3.5","3.4","3.3","3.2","3.1","3.1","3","2.9","2.8","2.6","2.5","2.4","2.3","2.2","2.2","2.1","2.1","2","2","2","1.9","1.8","1.8",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.07345760593175","2.92695547162063","2.77481064614793","2.68164148424835","2.57405485822036","2.47767251048189","2.40323876490443","2.29738430414326","2.60248244638014","2.17539984839066","2.09900061020273","2.05172559063243","2.00101161000583","1.90798651196248","1.92910647480157","1.8611980934001","1.80600634486905","1.77689927555557","1.6874634971345","1.66174585091635","2.43911964797957","1.58601551616063","1.507361579379","1.48936241147253","1.4679206579882","1.40288441902166","1.3655365561014","1.36338454869947","1.30507096607893","1.27567802732808","1.24675732088103","1.18570871568322",
"Timor-Leste","TLS","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.2","16.5","15.9","15.2","14.6","14","13.4","12.9","12.3","11.8","11.3","10.8","10.3","9.9","9.5","9.1","8.7","8.3","8","7.7","7.5","7.3","7.1","6.9","6.7","6.5","6.4","6.2","6","5.8","5.6","5.5",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.49343199087686","5.37546917784347","5.0750966076508","4.8364981820885","4.60287952655325","4.43747339396673","4.25212580033831","4.08987680675289","3.91831144890066","3.78183110642827","3.62765359378069","3.47717932203278","3.36849422218795","3.58805974015216","3.14852286590682","3.0828276509056","3.00828415628738","3.0001034883431","2.94885541423909","2.92534766835529","2.86710854602314","2.81542417443808","3.19479223199237","3.27289979098534","3.26616524434275","3.04939755856897","2.8738378818015","2.38490950283338","2.37704710553681","2.27919825176819","2.15132608544534","2.13604621444025",
"Tonga","TON","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.7","1.8","1.9","2","2.1","2.1","2.2","2.3","2.4","2.5","2.6","2.6","2.7","2.7","2.7","2.7","2.6","2.6","2.5","2.4","2.3","2.2","2.1","2","1.9","1.8","1.7","1.6","1.5","1.5","1.4","1.4",
"South Asia (IDA & IBRD)","TSA","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.325773387095","13.9289418056729","12.3999348319025","11.9155333195118","11.4321873286942","11.0374150073428","10.5150548579194","10.0370233789052","9.47838545302996","8.9647677836566","8.52200451526484","8.03459069987336","7.66870367773015","7.34458773189289","7.14242663113784","7.02787108375235","6.39031749642738","6.0737465139582","5.74524911903497","5.42061604116929","5.03441971456765","4.69099463725161","4.40087957685315","4.05830484515085","3.78876528367737","3.48537854987979","3.21717914161405","2.95849203403538","2.71553563403759","2.54840374859646","2.36891885660033","2.18045017882774",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.6721403267836","25.0067792121916","24.6214271830239","24.2704670905349","24.5947897031696","22.7606228134918","22.1749615282254","21.5121956942565","20.8123751302785","20.0900837912217","19.3953491512227","18.7257123424708","18.0590215435807","17.4147541822253","16.7576821487316","16.0951065403144","15.4749332112268","14.8553289734227","14.2843772476918","13.6705431416571","13.1802345999378","12.6976061572742","12.2103877128996","11.8056661013523","11.4425263944306","11.1120293905331","10.782724559075","10.4984870975737","10.2348988322865","9.99634793627781","9.73686637888467","9.46236058503874",
"Trinidad and Tobago","TTO","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","1.9","1.9","1.8","1.8","1.8","1.8","1.7","1.7","1.7","1.6","1.6","1.6","1.5","1.5","1.5","1.4","1.4","1.3","1.3","1.2","1.2","1.2","1.1","1.1","1","1","1","0.9","0.9","0.9",
"Tunisia","TUN","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.9","3.7","3.5","3.3","3.1","3","2.8","2.7","2.6","2.5","2.4","2.4","2.3","2.2","2.2","2.1","2","2","1.9","1.9","1.8","1.8","1.7","1.7","1.7","1.7","1.6","1.6","1.6","1.6","1.6","1.5",
"Turkiye","TUR","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.2","7","6.8","6.6","6.4","6.2","6.1","5.9","5.7","6.6","5.2","5","4.7","4.5","4.2","3.9","3.6","3.3","3","2.7","2.3","2.1","1.8","1.6","1.4","1.2","1.1","1","1","0.9","0.8","0.8",
"Tuvalu","TUV","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.7","5.6","5.5","5.5","5.4","5.3","5.1","5","4.9","4.7","4.6","4.5","4.4","4.3","4.3","4.2","4.1","3.9","3.8","3.6","3.5","3.4","3.3","3.2","3.1","3","2.9","2.8","2.7","2.6","2.5","2.4",
"Tanzania","TZA","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.3","19.1","18.7","18.3","17.8","17.3","16.7","16.1","15.4","14.7","14","13.4","12.8","12.2","11.8","11.3","10.9","10.6","10.3","10.2","10.1","10","10.1","10.1","10.1","10.1","9.9","9.8","9.6","9.4","9.2","9",
"Uganda","UGA","Probability of dying among children ages 5-9 years (per 1,000)","SH.DYN.0509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.8","19.4","18.9","18.4","17.9","17.5","17","16.5","16.1","15.6","15.2","14.7","14.3","13.8","13.4","12.9","12.5","12.1","11.7","11.3","11","10.6","10.3","10","9.8","9.5","9.2","8.9","8.7","8.4","8.1","7.9",
